row_id,player_id,age,position,team,opponent,minutes_played,points,rebounds,assists,steals,blocks,turnovers,fg_pct,three_pct,ft_pct,plus_minus,efficiency,game_location,rest_days,target
2056,1235,21,C,SAS,DET,16.5,8,5,2,1,1,0,53.7,26.6,61.2,5,17,Away,1,0
7689,1333,27,SG,HOU,ATL,42.5,30,6,1,1,0,3,57.9,32.1,65.8,2,35,Away,3,1
7702,1390,29,C,BKN,BOS,12.9,3,5,1,1,0,1,50.8,41.4,83.4,-6,9,Home,1,0
5467,1449,25,SG,NYK,GSW,39.6,24,6,3,1,2,3,49.7,26.9,76.3,-2,33,Home,2,1
4870,1174,26,SF,MEM,SAS,13.9,5,3,0,0,0,1,42.3,41.3,82.7,-8,7,Away,2,0
7520,1431,27,PF,MIL,CHI,21.1,11,4,1,1,1,1,40.3,27.2,56.9,6,17,Home,1,0
4017,1494,23,C,BOS,LAC,34.1,23,10,3,1,2,3,45.4,40.7,67.4,4,36,Away,2,1
3365,1259,33,SF,CHI,NYK,20.6,14,5,2,0,0,3,43.9,36.6,74.9,26,18,Home,1,1
5208,1437,29,C,OKC,IND,23.1,9,8,1,0,1,1,49.1,38.2,80.0,-6,18,Home,1,1
1166,1404,31,PG,DAL,DEN,30.5,17,3,9,1,0,2,42.3,37.1,75.3,5,28,Away,1,1
1911,1060,30,SG,CHI,POR,32.0,14,3,4,1,0,2,35.5,36.7,47.8,6,20,Home,1,0
4812,1146,26,SG,OKC,TOR,24.5,16,3,5,1,0,2,44.4,33.6,70.9,10,23,Away,3,0
6279,1413,28,SF,BKN,SAS,17.9,12,6,0,1,1,2,45.2,38.1,80.8,3,18,Home,2,0
8546,1194,24,SF,DAL,POR,32.6,15,5,1,2,0,4,51.9,28.8,82.7,-2,19,Home,0,0
2557,1409,27,PG,CHI,SAC,26.6,15,4,1,2,0,2,47.5,56.6,80.8,12,20,Home,4,1
629,1348,29,PF,ORL,DET,33.2,16,4,3,1,0,1,48.8,43.9,81.7,-4,23,Away,2,1
3057,1438,21,SF,MIN,CHI,25.0,15,5,0,0,0,1,42.2,32.4,67.5,-5,19,Home,1,0
1620,1197,21,SG,ATL,MEM,28.8,17,2,3,1,0,1,53.3,44.7,79.4,-8,22,Away,0,0
5816,1480,25,C,CLE,TOR,37.6,23,9,3,0,1,1,62.3,23.0,78.7,7,35,Away,2,1
734,1113,22,C,OKC,ATL,17.6,4,5,5,1,1,1,51.3,38.3,83.7,2,15,Home,1,0
6640,1346,27,C,CHA,POR,29.1,18,12,2,0,1,3,50.5,37.9,69.5,-4,30,Home,1,1
5312,1412,27,SG,PHX,ORL,39.5,21,6,5,1,1,4,36.2,36.3,59.9,-2,30,Home,3,1
7797,1026,26,PG,HOU,MIN,31.2,17,2,6,1,0,3,42.8,35.8,83.3,-4,23,Home,4,0
8693,1079,27,PF,ORL,POR,25.6,17,5,1,2,1,1,51.7,23.3,84.5,6,25,Away,2,1
5657,1312,28,PG,NYK,BOS,33.4,22,5,9,1,2,3,47.6,40.5,71.1,10,36,Home,2,1
7397,1475,21,SG,MIA,DET,33.9,18,4,5,1,0,4,47.9,37.8,85.0,14,24,Home,1,0
1035,1082,25,PF,DAL,LAL,33.7,15,7,1,0,1,2,46.9,25.8,59.9,-4,22,Away,2,1
3163,1452,27,PF,LAL,TOR,17.9,13,5,2,0,1,2,59.3,37.2,82.8,-2,19,Home,3,0
6467,1316,28,SF,LAC,SAS,24.6,11,6,2,0,0,2,43.9,31.2,81.0,-4,17,Away,3,0
795,1051,21,SG,NOP,POR,13.0,13,1,0,1,0,1,56.8,46.7,74.7,-10,14,Away,1,0
7657,1250,28,PG,MEM,ORL,26.1,18,6,7,1,0,2,45.8,32.2,70.5,2,30,Away,2,1
2379,1091,23,SF,ORL,MIL,14.6,10,0,0,1,0,1,48.1,43.6,80.3,-1,10,Home,1,0
4875,1162,27,PG,IND,NYK,14.5,7,0,3,0,1,1,49.0,33.6,83.2,-3,10,Home,1,0
1778,1427,31,SF,BKN,SAC,37.3,17,7,3,2,0,2,49.7,36.6,62.7,-10,27,Away,1,0
488,1489,28,C,DET,LAC,15.9,7,5,0,0,0,2,44.9,24.1,74.1,-9,10,Home,1,0
8703,1418,25,SG,LAC,MEM,25.4,16,4,2,0,0,0,40.9,41.0,80.7,-13,22,Home,2,0
5736,1404,25,SF,CLE,GSW,31.1,21,6,1,1,0,3,45.7,29.1,79.1,1,26,Home,1,0
1212,1215,25,SG,GSW,DET,28.7,19,7,6,0,1,2,32.2,38.8,78.8,-9,31,Away,1,0
7129,1466,25,C,IND,CHA,35.9,19,11,3,0,2,3,42.0,34.4,59.6,0,32,Away,0,1
556,1304,34,PG,DEN,CHI,19.0,10,2,3,0,0,2,45.3,38.8,81.2,-11,13,Home,1,0
3948,1375,26,PG,MIN,GSW,23.5,13,5,5,0,1,2,45.6,22.1,66.7,-2,22,Away,3,1
1617,1024,26,C,BKN,DEN,30.8,21,10,3,1,2,1,45.6,16.8,73.0,3,36,Away,1,1
7645,1460,27,SF,PHI,ORL,20.9,18,5,1,1,1,2,37.0,43.8,75.0,12,24,Away,1,1
6977,1331,25,PF,POR,SAS,28.1,10,6,1,1,2,2,41.3,25.5,82.0,-9,18,Away,1,0
8403,1454,27,C,NYK,ORL,23.8,17,9,0,1,1,2,47.2,22.3,81.0,-2,26,Home,4,0
5197,1291,35,C,ORL,SAC,31.0,17,9,5,1,2,1,56.7,26.1,89.3,-2,33,Home,1,1
6267,1246,30,SF,BOS,MEM,20.0,8,2,1,0,0,1,51.4,42.8,72.4,-15,10,Home,2,0
5454,1389,25,PG,IND,LAC,19.3,12,1,5,0,0,1,50.9,42.0,80.4,-5,17,Away,0,0
3105,1217,26,PG,CHA,SAC,14.3,9,1,1,0,1,2,52.5,47.0,85.0,-10,10,Home,1,0
99,1161,27,SG,NYK,SAS,24.7,18,3,2,2,1,2,40.8,43.1,70.7,2,24,Home,1,0
2009,1292,25,PG,DET,PHI,37.8,22,4,11,2,0,2,46.2,28.2,76.4,7,37,Home,1,1
4325,1436,19,SG,POR,NYK,36.6,25,3,4,0,0,3,41.2,37.5,61.8,5,29,Home,1,0
8965,1366,29,PF,CLE,LAC,32.2,13,9,3,1,1,4,45.2,37.4,67.9,-7,23,Away,3,0
6438,1338,32,SF,POR,LAC,19.1,9,7,4,1,0,1,40.2,37.0,78.7,-5,20,Home,2,0
1485,1122,29,PG,DAL,IND,33.9,20,3,10,1,1,2,49.7,40.2,76.3,14,33,Home,1,1
5430,1069,23,PG,CLE,CHI,22.6,17,2,4,2,0,2,49.8,42.9,60.0,0,23,Home,0,1
6130,1136,30,PG,DET,CHI,30.4,14,3,6,2,1,2,52.5,53.1,68.6,-8,24,Away,1,0
3693,1404,26,C,MIA,LAC,19.3,7,4,3,0,1,1,47.8,31.8,70.3,10,14,Away,3,0
4138,1062,30,SG,OKC,MEM,18.5,12,3,1,1,1,1,47.6,47.0,63.6,-5,17,Home,2,0
1414,1164,23,C,WAS,MEM,35.2,21,11,3,1,2,3,47.6,17.2,74.3,4,35,Home,1,1
2840,1141,29,C,LAL,NOP,37.1,21,11,0,1,2,2,44.5,29.4,80.5,14,33,Home,2,1
6736,1424,26,PF,ORL,PHX,19.9,7,4,3,1,1,1,42.3,25.5,78.5,1,15,Away,2,0
1100,1307,25,C,LAL,NOP,26.5,14,6,5,1,1,1,54.2,38.9,67.2,12,26,Away,1,1
720,1214,32,SG,BKN,TOR,33.3,17,5,3,2,1,3,38.6,38.9,77.3,-3,25,Away,1,1
2371,1021,25,SG,CHA,PHX,20.5,12,2,1,1,1,3,53.4,26.4,83.2,0,14,Away,2,0
1932,1304,30,PF,GSW,BKN,35.7,16,9,4,1,1,1,42.1,26.8,79.9,-6,30,Home,1,1
468,1348,30,C,CHI,SAS,19.0,6,7,2,1,1,2,46.2,32.8,72.1,6,15,Away,2,0
3053,1402,27,PG,WAS,MIL,23.2,13,0,5,1,0,3,44.5,36.2,78.8,8,16,Home,0,0
4421,1259,32,PF,OKC,ATL,24.2,15,3,2,0,1,2,53.5,40.7,89.0,-9,19,Home,3,0
389,1339,29,SG,CHI,TOR,38.9,25,8,3,1,0,0,57.0,43.3,69.9,-5,37,Away,1,1
218,1440,27,PF,DET,DAL,23.9,13,5,0,1,0,1,53.8,40.9,95.0,-1,18,Away,1,0
6858,1363,27,SG,MEM,MIN,24.5,12,2,1,1,0,3,36.2,24.9,83.9,-2,13,Away,1,0
1917,1290,27,C,SAS,PHI,13.3,9,5,2,1,2,3,56.2,31.8,77.9,-13,16,Home,1,0
950,1007,26,SG,DAL,CLE,40.3,23,5,6,1,0,2,52.1,34.8,91.8,0,33,Away,2,1
3984,1353,28,PF,POR,ATL,35.4,13,10,3,1,2,2,44.9,38.2,87.7,11,27,Home,0,1
5691,1189,25,PF,CHI,LAL,38.8,19,10,2,1,1,2,49.2,35.0,72.2,-11,31,Home,3,1
4207,1313,26,PG,DAL,MIL,24.6,17,3,6,1,0,2,47.0,36.8,87.0,-1,25,Away,3,1
6663,1407,26,PG,DAL,BKN,20.7,6,3,4,0,1,2,40.7,38.0,54.7,0,12,Home,1,0
4358,1254,31,PF,CLE,CHI,29.3,18,5,2,1,0,1,42.7,43.7,66.9,11,25,Home,1,1
3256,1489,25,SF,BKN,NYK,42.0,21,8,3,1,1,3,56.0,36.1,80.7,-7,31,Home,1,0
1165,1021,33,PG,CHA,UTA,37.6,19,4,10,0,1,1,44.9,44.8,92.8,-7,33,Home,3,1
8816,1225,25,SF,CLE,CHI,13.2,5,3,0,1,0,1,51.5,44.4,76.5,-8,8,Away,1,0
4146,1411,27,SG,CHI,MIL,22.5,16,2,0,1,0,2,41.2,25.8,67.1,-3,17,Home,1,0
8922,1295,32,PG,OKC,ORL,28.3,8,0,9,1,0,3,53.1,34.3,77.2,4,15,Home,1,0
966,1446,22,SF,WAS,OKC,27.9,18,3,2,1,2,2,30.0,35.8,64.1,16,24,Away,1,0
8453,1258,27,SF,ORL,MEM,24.2,13,4,1,1,0,2,51.8,33.7,84.1,2,17,Home,2,0
8124,1427,28,SF,MIN,ATL,20.8,15,3,3,1,0,1,41.6,36.9,83.9,-9,21,Away,3,0
1660,1304,31,SF,PHI,DEN,32.4,20,6,1,0,1,1,50.5,36.1,93.6,2,27,Away,1,1
603,1278,29,SG,PHI,WAS,34.3,23,4,3,1,1,1,45.9,30.1,75.4,-10,31,Home,1,1
688,1159,22,C,CLE,GSW,14.0,8,4,2,0,1,1,45.0,38.8,72.1,-1,14,Home,1,0
6617,1229,27,PG,DET,DAL,26.8,11,1,8,0,1,1,47.6,35.8,73.6,-6,20,Away,2,1
4556,1238,27,PF,BKN,SAS,28.7,15,6,3,1,1,3,50.1,41.0,71.7,3,23,Home,4,1
916,1202,30,SG,HOU,SAC,16.6,8,2,0,0,0,2,46.2,39.5,93.0,-4,8,Home,1,0
4450,1379,26,C,IND,LAC,35.9,18,11,4,1,2,3,53.9,20.0,92.6,16,33,Away,1,1
800,1068,29,PG,PHX,UTA,43.0,23,7,9,2,0,4,38.3,42.0,78.1,12,37,Home,2,1
8875,1307,26,PF,HOU,UTA,37.6,24,10,2,0,1,2,42.7,28.5,85.0,17,35,Home,3,1
7108,1245,27,PG,MIL,LAL,43.0,23,5,10,2,0,4,48.4,38.3,85.3,-1,36,Home,1,1
6684,1060,23,PG,OKC,DET,29.0,15,3,7,0,0,1,44.2,37.6,79.5,12,24,Away,1,1
4413,1275,25,SG,DET,GSW,20.9,13,3,0,1,0,1,31.4,47.6,83.6,0,16,Home,3,0
4513,1044,25,SF,POR,DET,23.0,17,5,2,1,0,1,47.0,31.6,77.3,-4,24,Away,2,0
3754,1118,25,PF,PHX,CHI,34.0,16,10,1,0,0,3,44.6,29.6,74.1,-9,24,Away,1,1
2102,1294,23,SF,ORL,CLE,15.8,9,2,1,0,0,1,39.7,39.9,71.9,6,11,Away,2,0
2023,1408,23,SG,SAC,CHA,34.5,25,5,4,1,1,2,56.8,33.1,70.7,15,34,Away,2,1
3483,1400,27,PF,CLE,MIN,34.0,21,12,1,1,2,2,42.5,43.5,77.1,-7,35,Away,1,1
1112,1284,30,SG,LAC,POR,19.3,7,3,2,2,0,1,46.6,41.1,88.2,-15,13,Away,2,0
7444,1098,27,PG,DAL,CLE,32.8,24,3,7,1,0,4,53.4,48.3,76.6,-6,31,Home,5,0
7393,1187,30,C,LAL,GSW,22.2,13,9,3,1,1,3,41.3,35.2,82.9,0,24,Home,3,0
4362,1061,32,SG,SAC,CHA,31.1,25,8,3,1,1,2,44.1,38.1,77.3,6,36,Away,2,1
1054,1071,21,SG,TOR,UTA,24.4,7,6,2,2,0,2,43.2,33.5,85.7,-13,15,Away,1,0
6586,1203,27,C,OKC,POR,24.1,12,10,4,0,2,1,37.7,30.1,65.2,6,27,Home,3,1
8433,1154,26,C,MEM,GSW,13.4,6,5,4,1,3,1,48.2,17.9,73.6,7,18,Away,2,0
5891,1196,28,PG,WAS,TOR,19.8,15,3,7,0,1,1,50.3,46.1,89.6,4,25,Home,2,1
4644,1022,34,SF,CHI,DAL,42.0,20,7,4,0,1,5,46.8,34.6,83.5,-3,27,Home,0,1
4360,1015,24,PF,ORL,CHI,28.9,18,8,3,1,1,2,40.7,30.9,75.9,-13,29,Away,2,1
6732,1276,26,PF,POR,LAC,23.8,11,7,1,0,1,4,52.3,41.6,71.5,0,16,Away,0,0
5601,1461,27,PF,MEM,BKN,30.8,18,9,0,0,0,3,54.0,29.2,64.9,5,24,Home,1,0
905,1057,32,SG,NYK,MIA,33.7,15,5,3,1,0,2,42.9,42.7,73.7,-4,22,Away,3,0
3185,1236,30,PF,PHI,WAS,25.2,18,9,2,1,0,3,48.4,47.7,82.1,15,27,Home,1,1
5500,1170,25,C,NYK,SAS,30.6,13,6,4,1,1,0,59.0,20.2,77.5,-7,25,Home,0,1
1509,1094,28,PF,NYK,MIN,24.9,13,8,1,1,1,2,46.5,47.0,81.7,-5,22,Home,2,1
4396,1423,28,C,OKC,MIL,26.6,12,6,2,1,1,2,40.4,40.8,72.4,-9,20,Away,2,0
8073,1043,27,SG,CLE,SAC,17.4,8,1,2,1,0,2,51.4,49.8,78.0,-11,10,Away,4,0
7694,1265,31,C,DET,BOS,20.0,12,5,2,1,0,1,48.4,31.4,82.3,-2,19,Away,1,0
5263,1091,25,C,MIA,ATL,15.4,6,7,0,1,1,2,45.0,31.6,74.8,2,13,Home,1,0
7009,1131,25,SG,LAL,PHX,16.5,9,1,2,0,0,1,49.7,38.2,72.8,-13,11,Home,4,0
4297,1101,29,C,MIA,DAL,30.5,15,12,1,1,1,0,57.4,39.0,62.9,-11,30,Away,1,1
2223,1460,31,SF,SAS,CLE,19.1,12,2,1,1,0,2,52.7,29.1,64.5,4,14,Away,1,0
6918,1301,28,SG,LAL,DET,42.5,24,12,6,1,1,3,53.7,36.9,68.2,-4,41,Away,2,1
6097,1137,23,SG,SAS,MIN,37.1,19,5,5,1,0,1,50.2,39.2,67.0,-6,29,Home,2,1
5884,1032,24,PG,WAS,MIN,32.0,17,3,6,1,0,3,44.6,34.4,70.0,1,24,Away,5,0
6862,1275,28,PG,DAL,GSW,34.1,20,2,6,2,1,4,43.2,47.0,73.2,4,27,Home,2,0
1922,1171,29,PF,PHX,CHA,37.5,20,8,3,0,1,2,47.0,24.4,73.8,-4,30,Away,2,1
649,1452,26,SF,WAS,CLE,24.3,10,7,2,0,0,1,42.3,35.5,80.2,12,18,Away,2,1
6302,1126,27,SF,SAS,CHI,24.2,13,7,1,1,1,3,47.3,48.8,80.7,9,20,Away,1,0
6720,1202,25,SF,TOR,POR,26.2,13,4,4,1,1,4,41.7,47.6,87.8,-5,19,Home,2,0
4039,1142,29,C,MIL,CHI,19.2,10,6,6,0,1,0,54.3,34.7,74.9,10,23,Away,2,1
7969,1241,31,PF,PHI,IND,38.0,20,11,3,2,0,2,40.8,30.0,87.5,-9,34,Away,1,1
7291,1194,26,PG,DET,TOR,30.3,19,0,9,2,1,2,53.6,29.0,74.7,-2,29,Home,1,1
4488,1381,27,C,NOP,DET,18.6,14,8,0,0,0,1,40.4,32.0,76.6,-13,21,Home,0,0
6025,1384,28,SG,WAS,IND,31.4,28,2,3,2,2,3,59.4,25.7,95.0,12,34,Away,1,1
554,1057,29,PF,TOR,OKC,34.2,23,4,2,0,1,3,43.7,31.1,81.6,0,27,Home,1,1
813,1108,27,SG,DAL,BKN,25.8,12,5,1,0,0,3,46.2,29.3,71.8,9,15,Home,2,0
2581,1220,26,SG,LAC,MIL,25.9,17,4,2,1,0,3,49.1,35.1,65.9,-1,21,Away,1,0
4541,1214,29,SG,OKC,GSW,24.8,18,3,2,1,0,2,46.2,48.1,84.2,0,22,Home,3,0
7671,1280,22,SG,CHI,UTA,19.0,12,1,1,2,1,0,44.9,21.5,75.5,-3,17,Away,0,0
370,1232,33,SF,SAS,OKC,26.7,11,8,5,1,1,1,45.8,47.8,62.5,1,25,Away,1,0
1153,1159,23,PG,GSW,BKN,40.7,26,6,11,2,2,2,47.3,43.4,73.4,-2,45,Away,1,1
5368,1215,28,SG,CHI,ATL,25.8,18,7,4,1,0,1,40.4,45.0,78.2,18,29,Home,1,0
7570,1070,27,C,TOR,NYK,35.9,20,13,6,0,2,2,47.4,35.3,77.2,0,39,Home,2,1
7356,1017,29,C,TOR,CHA,29.5,14,10,2,0,1,2,58.0,39.4,78.3,-5,25,Away,2,0
3678,1128,29,C,DET,MEM,30.9,12,5,2,1,1,1,41.5,19.5,74.2,6,20,Away,5,1
7136,1478,31,SF,ATL,UTA,18.6,9,5,1,0,0,2,48.0,44.1,80.5,2,13,Home,1,0
2018,1375,30,SF,UTA,WAS,28.3,7,4,0,1,0,4,51.4,38.7,93.4,-11,8,Away,4,0
1130,1239,23,PF,MIN,MEM,14.7,9,4,0,0,0,3,47.7,46.5,78.0,-13,10,Away,1,0
4064,1096,29,C,PHI,NOP,13.9,12,3,1,0,1,1,49.6,22.2,82.2,-1,16,Home,2,0
8698,1309,30,SF,MIA,NOP,21.6,14,5,4,1,0,3,42.3,30.1,88.3,8,21,Away,1,0
1168,1000,26,C,ATL,UTA,28.6,16,9,4,0,1,1,50.6,39.4,75.8,-6,29,Home,1,1
4302,1109,31,PG,HOU,OKC,32.0,16,3,6,0,0,4,41.6,41.7,85.9,17,21,Home,2,0
4340,1226,23,SG,CHA,NYK,31.7,17,2,3,0,0,2,44.4,35.0,75.1,8,20,Home,0,0
8421,1094,26,SF,PHI,MIN,24.3,9,3,2,0,0,2,55.2,35.7,81.4,3,12,Home,1,0
4462,1236,28,PF,BKN,UTA,35.3,14,8,4,2,2,3,51.4,37.5,71.9,8,27,Away,2,1
4591,1001,31,SG,BOS,MIL,21.4,12,6,2,1,0,1,44.2,30.3,71.1,4,20,Away,2,0
864,1069,21,C,NYK,WAS,36.2,19,13,1,0,1,2,48.8,34.8,71.6,6,32,Home,3,1
4579,1209,30,SF,OKC,PHX,41.5,18,7,3,1,1,1,47.3,43.8,72.8,7,29,Away,1,1
5562,1364,23,SF,UTA,LAC,28.0,16,1,1,1,1,0,48.2,36.2,84.4,-10,20,Home,0,0
8217,1010,28,SF,LAL,DEN,12.2,5,0,2,0,0,1,47.7,42.4,78.9,9,6,Away,1,0
4390,1479,29,PG,CLE,SAS,14.8,8,4,2,0,0,3,43.6,41.3,74.7,-6,11,Home,2,0
1344,1046,31,PG,NOP,OKC,38.4,28,3,9,2,1,2,45.6,39.9,74.8,20,41,Home,2,1
1699,1287,25,SF,CHI,MIA,16.3,10,2,0,1,0,1,50.3,44.3,79.0,-12,12,Home,1,0
3815,1400,25,SG,BKN,MEM,25.6,13,4,3,0,0,3,41.0,27.8,74.2,-8,17,Away,2,0
478,1252,31,C,POR,PHI,39.8,18,13,3,1,2,2,60.7,34.6,75.7,-5,35,Away,1,1
5672,1002,31,PG,CHA,UTA,21.6,3,2,3,1,0,1,50.7,32.2,84.9,-5,8,Away,2,0
2303,1036,19,C,SAC,MIA,34.9,14,13,5,2,2,2,45.3,36.1,57.9,-5,34,Home,1,1
6087,1433,29,SG,GSW,SAS,31.8,22,4,2,2,0,2,48.5,59.5,83.3,-6,28,Away,2,0
1307,1035,25,SG,OKC,MEM,39.5,19,5,3,2,0,4,49.9,39.2,80.5,4,25,Away,0,0
928,1013,27,SG,NYK,SAC,27.2,20,4,4,1,0,1,42.4,47.3,78.9,-6,28,Away,2,1
5993,1412,23,C,BOS,SAS,26.0,15,8,3,1,0,1,43.8,30.5,64.7,-8,26,Away,2,0
8448,1486,25,PF,DAL,MEM,31.5,19,7,1,1,1,2,51.5,30.9,68.3,-9,27,Away,2,1
1810,1153,31,PF,BOS,IND,41.8,24,13,2,0,0,3,51.2,38.8,70.4,-12,36,Home,0,1
6299,1246,24,PG,NYK,UTA,35.3,16,5,8,2,0,3,63.5,37.8,89.7,4,28,Away,1,0
6288,1137,29,PG,PHX,HOU,26.5,14,1,9,0,0,4,42.2,50.9,72.6,8,20,Away,0,0
1817,1074,23,SF,WAS,ATL,15.5,9,5,1,0,1,2,51.0,34.9,79.8,-16,14,Away,1,0
3398,1385,28,SG,NOP,WAS,30.5,17,5,1,1,0,1,39.2,47.2,91.4,-12,23,Away,4,0
8785,1389,19,PF,SAS,HOU,17.4,10,4,4,0,0,1,41.2,33.9,61.1,9,17,Away,2,0
2530,1008,21,SF,HOU,PHX,27.0,9,6,3,0,1,3,44.4,22.6,95.0,-5,16,Home,3,0
5146,1020,20,PF,BKN,DAL,31.4,17,9,4,0,0,3,52.5,37.8,77.2,-3,27,Away,1,1
6951,1175,28,C,MEM,NYK,19.0,10,2,2,0,1,1,42.0,38.5,70.1,3,14,Away,1,0
7296,1270,27,SF,IND,PHI,19.6,1,1,1,1,0,0,40.7,31.2,78.8,-9,4,Home,1,0
7748,1062,26,PG,ORL,GSW,16.0,7,1,4,0,0,2,55.1,21.8,77.1,-6,10,Home,1,0
5611,1391,26,SG,DEN,BKN,41.6,25,6,7,1,0,5,51.1,41.3,76.0,5,34,Away,1,1
8097,1082,24,C,PHX,ATL,28.9,12,7,1,2,1,2,58.8,21.0,70.3,0,21,Away,1,0
4627,1374,25,SG,MIL,BKN,37.5,23,5,3,2,1,3,59.0,43.5,62.8,0,31,Away,2,1
4327,1163,26,SG,CHA,MIL,27.3,13,4,2,1,0,3,50.8,41.0,94.3,12,17,Away,1,0
1990,1222,30,C,WAS,CHI,22.1,7,7,3,1,2,1,45.9,43.8,82.3,11,19,Home,1,1
2443,1339,28,PG,POR,GSW,26.3,14,2,5,1,0,1,55.3,34.5,70.4,8,21,Away,2,1
2395,1421,24,SF,SAS,BOS,30.6,16,9,4,1,2,2,51.7,31.7,75.8,9,30,Away,3,1
668,1289,27,SG,ORL,BKN,25.9,11,2,5,1,0,2,47.4,39.1,73.8,1,17,Home,1,0
6391,1205,21,C,TOR,IND,35.5,14,13,1,1,1,0,51.0,35.8,82.4,-6,30,Home,0,1
5501,1468,23,C,UTA,MEM,39.4,20,7,2,0,3,2,55.3,25.3,81.2,0,30,Home,0,1
4685,1324,25,SG,NYK,BKN,34.6,26,6,4,1,0,3,44.8,43.5,91.1,-9,34,Away,3,1
2577,1237,28,C,SAC,WAS,30.9,16,9,0,1,2,3,55.6,30.0,65.1,-2,25,Home,5,1
4963,1478,25,SG,ATL,IND,31.2,23,4,5,1,0,2,47.2,34.9,72.3,2,31,Away,1,1
4332,1319,24,SG,BOS,OKC,29.0,17,2,6,1,0,1,54.3,49.3,74.9,-1,25,Home,3,0
7668,1255,29,SF,CLE,WAS,34.6,20,7,4,2,1,2,47.4,35.1,80.6,3,32,Away,1,1
2004,1107,27,PF,NYK,HOU,34.2,21,11,1,2,1,2,51.5,28.5,93.3,-7,34,Home,2,1
5142,1430,30,C,POR,MEM,32.4,19,13,1,1,1,2,47.8,28.6,66.5,17,33,Away,1,1
8858,1380,24,PG,TOR,SAC,35.2,22,6,9,1,0,3,49.0,33.0,90.3,-5,35,Away,1,1
709,1043,28,SF,CHI,CHA,28.0,19,4,0,1,1,3,50.4,47.6,80.0,-5,22,Away,3,0
745,1356,25,PG,NYK,BKN,17.7,1,1,4,0,0,2,50.1,40.3,81.3,-4,4,Away,1,0
8518,1338,28,PF,LAC,DEN,30.1,10,7,3,1,1,1,45.3,43.7,82.5,12,21,Home,4,0
1320,1093,32,C,SAS,DAL,29.1,12,9,1,0,2,1,56.4,27.1,76.3,11,23,Away,1,0
1221,1002,30,SG,CLE,GSW,26.6,19,1,0,1,0,1,49.2,39.8,93.8,3,20,Home,4,0
8935,1433,31,PF,PHX,MEM,26.3,7,7,2,0,0,1,50.3,36.9,75.4,-1,15,Home,2,0
6185,1347,28,C,MIN,POR,11.5,4,3,0,0,0,0,46.7,34.3,63.7,-3,7,Home,3,0
6547,1317,22,SG,DET,LAL,36.4,16,7,6,1,1,3,45.8,36.7,75.4,12,28,Home,0,1
6397,1428,24,C,PHX,PHI,28.5,14,7,2,2,1,2,46.1,39.3,71.2,-6,24,Away,1,1
7166,1267,24,PF,ATL,ORL,32.9,24,9,0,2,1,3,51.8,34.3,83.4,10,33,Away,0,1
5747,1382,22,SG,CLE,BKN,19.8,9,3,3,1,0,2,41.6,45.3,78.3,-2,14,Away,1,0
6778,1089,29,PG,LAC,DEN,32.4,19,3,7,1,1,2,44.5,33.9,73.8,13,29,Away,0,1
3806,1250,22,SG,MIA,LAL,28.9,17,6,1,2,0,2,52.3,36.7,95.0,-1,24,Away,2,0
8783,1248,32,SG,POR,SAS,15.0,6,1,1,1,0,1,58.3,40.9,75.7,10,8,Home,2,0
2355,1464,26,PF,MEM,DAL,17.9,12,4,1,1,1,0,47.6,36.7,83.3,-2,19,Home,0,1
1846,1236,25,SF,SAC,CHA,24.0,13,3,4,0,1,3,42.4,44.1,95.0,9,18,Away,0,0
85,1049,29,C,DAL,GSW,29.6,11,8,1,2,2,3,41.3,30.3,81.1,4,21,Home,5,1
1895,1243,25,PG,BOS,UTA,36.4,20,2,9,1,2,2,52.0,54.8,65.9,-9,32,Away,3,1
7511,1418,24,PG,MIN,MIL,21.9,13,0,2,1,0,2,55.3,37.2,69.4,-1,14,Away,1,0
3116,1163,32,SG,CHA,PHX,41.1,20,5,1,1,0,1,44.7,26.5,81.7,-6,26,Away,1,1
4372,1468,25,SF,OKC,HOU,36.9,16,6,5,0,1,3,59.8,56.6,89.1,-9,25,Home,4,1
5055,1470,29,PF,IND,CLE,41.8,23,12,5,1,1,2,63.7,22.0,80.4,-4,40,Home,1,1
8256,1087,28,C,BKN,CHI,26.9,15,8,1,1,2,2,54.7,24.4,78.4,-17,25,Home,1,0
1949,1214,28,PG,MIL,WAS,22.9,13,2,6,1,1,4,45.7,35.1,88.7,12,19,Home,2,0
3586,1152,26,SG,NOP,CHA,32.8,18,8,4,1,0,3,45.2,33.5,75.4,8,28,Away,3,1
1063,1305,23,PF,SAS,LAL,31.3,17,9,1,1,2,0,38.0,35.0,70.2,-7,30,Away,1,1
3620,1391,27,PG,LAL,WAS,19.8,13,0,2,0,1,2,51.1,38.2,74.3,-7,14,Away,2,0
8488,1397,28,C,CHI,OKC,30.0,16,11,3,1,2,2,42.1,32.7,78.4,2,31,Away,1,1
428,1021,30,SG,PHX,ORL,21.2,14,8,2,1,0,4,39.2,43.4,95.0,-5,21,Home,1,0
5989,1442,28,C,POR,MIA,28.6,19,9,1,1,3,1,44.7,23.8,62.1,3,32,Home,1,1
753,1035,23,C,GSW,ATL,24.3,14,6,0,1,1,2,41.2,34.2,87.6,-17,20,Away,0,0
2080,1445,31,SF,NOP,GSW,37.1,21,6,4,2,1,1,44.6,29.0,86.7,12,33,Away,1,1
7963,1245,32,PG,POR,HOU,29.6,18,7,6,3,0,1,48.7,38.5,79.6,-5,33,Home,2,1
